business_id,name,address,city,latitude,longitude,stars,review_count,categories
1KJ-RZPlWo_wLA_VJpSR-A,Slice Pizzeria & Wing House,5831 S Dale Mabry Hwy,Tampa,27.882221,-82.50714,4.0,100,"Pizza, Nightlife, Italian, Bars, Sports Bars, Restaurants"
hrmGvO0IpKoIl3Dgz-nAgA,Olde Town Pizzeria,3011 James L Redman Pkwy,Plant City,27.9800581,-82.1221906,3.5,82,"Restaurants, Pizza"
cfK27c5N_5Be0T-w14jN1g,Little Caesar's Pizza,190 Keene Rd,Largo,27.9181384,-82.7626723,2.5,14,"Fast Food, Pizza, Restaurants"
U6PmPJdNMI_dTUPySS5TDg,Fruitwood Standup Market,2203 W Swann Ave,Tampa,27.937564,-82.4823188,4.5,159,"Sandwiches, Fast Food, Beverage Store, Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Pizza, Cafes"
Cmw00BFD1l-_DJHPuKi2Rw,Water + Flour,1015 S Howard Ave,Tampa,27.9330642,-82.4834505,4.0,520,"Sushi Bars, Restaurants, Pizza, Gluten-Free, Tapas/Small Plates, Cocktail Bars, Bars, Nightlife, American (New), Italian"
j-IxbWRJNFFMya__t_AM0g,Domino's Pizza,1903 W Brandon Blvd,Brandon,27.9364057,-82.3147773,2.5,25,"Pizza, Restaurants, Chicken Wings, Sandwiches, Italian"
MHpbM6Ua6ZpqhMNrv_vpqA,Pizza Hut,7023 W Hillsborough Ave,Tampa,27.9969041191,-82.5594630046,2.5,28,"Pizza, Restaurants, Chicken Wings, Italian, Fast Food"
7i7pGtapeaqclp7J3X2f0w,Taco Bell,4302 N. Armenia Avenue,Tampa,27.98013,-82.48484,1.5,22,"Fast Food, Tacos, Restaurants, Mexican, Tex-Mex"
hFfb_9eYxIZnSwiovxVhQQ,Westshore Pizza,40699 Hwy 19 N,Tarpon Springs,28.1421574,-82.7394718,2.5,42,"Salad, Cheesesteaks, Pizza, Restaurants"
svxFa4_2Jp3zYlpHHDBoHg,Little Caesars Pizza,6111 State Rd 54,New Port Richey,28.217219,-82.712519,1.0,7,"Pizza, Restaurants"
xPT3oLdV8IjIj6K6wHS35g,Verrazzanos New York Pizza,1801 Sunset Point Rd,Clearwater,27.9895455,-82.7626925,4.0,48,"Pizza, Italian, Chicken Wings, Restaurants, Sandwiches"
qH13binX4ke_R1j3QNXccw,Mandola's Italian Kitchen,"12926 US Hwy 301 S, Bldg 100 Ste C",Riverview,27.8005846822,-82.3340518546,4.0,119,"Restaurants, Italian, Pizza, Bars, Nightlife, Bakeries, Wine Bars, Food"
pkWYJOmSx9GdKrhUw7t0Iw,Jet's Pizza,33486 US Highway 19N,Palm Harbor,28.07668,-82.739946,3.5,37,"Sandwiches, Food, Food Delivery Services, Restaurants, Italian, Salad, Pizza"
C2IIkaIAjFhqHM6w3pVfRA,Marco's Pizza,14751 Sr 52,Hudson,28.3306909485,-82.5712366729,3.5,18,"Pizza, Restaurants"
DWMUZj-a4npGQ4V3EXET0Q,A Slice of Rome,53 Baymont St,Clearwater Beach,27.982037,-82.8259465,4.5,20,"Italian, Restaurants, Pizza"
1O_U1tWSb_E89fyanhb_qQ,The Wine Exchange,1609 W Snow Ave,Tampa,27.936103,-82.476242,3.5,301,"Restaurants, Bars, Seafood, Beer, Wine & Spirits, Food, Pizza, Nightlife, American (New), Wine Bars, Cocktail Bars"
0fQdnsMCqBk4z4RlNJYVdQ,Atlas Gourmet Pizza ,11584 Fountainhead Dr,Tampa,28.0820326,-82.6153572,4.5,73,"Pizza, Salad, Restaurants, Food, Italian, Food Delivery Services"
5mtssdpDcCBDRUS8lo7Pkg,Umbertos of Long Island,150 Patricia Ave,Dunedin,28.0018357,-82.7758572,4.0,95,"Pizza, Sandwiches, Restaurants, Italian"
1An4DxtMmvvSe0HX4viRCA,Anthony's Italian Restaurant,8809 Mitchell Blvd,New Port Richey,28.1880679482,-82.6690339862,3.5,77,"Italian, Pizza, Restaurants, Desserts, Food"
7GoQ5Vsc2-Tej0yqztf0OA,Hungry Howie's Pizza & Subs,6570 Central Ave,St Petersburg,27.7707475,-82.7280424,3.0,23,"Italian, Restaurants, Pizza, Chicken Wings"
tP1x4ntwlFfQBI1ozbBinw,Britt's Coal Fire Pizza,10709 Gulf Blvd,Treasure Island,27.769736,-82.769149,4.0,368,"Restaurants, Pizza"
uFu73KlTXu9fonjMkMwYvQ,Luke's Sports Shack Bar & Grill,999 Missouri Ave N,Largo,27.9251385,-82.788092,3.5,65,"Specialty Food, American (Traditional), Sports Bars, Pizza, Nightlife, Ethnic Food, Restaurants, Food, Bars"
2Yk3F4Jra7OMYxPVA-Tgcw,Mamma Mia Pizzeria,10040 Hudson Ave,Hudson,28.3605304493,-82.6482641827,3.5,57,"Pizza, Restaurants, Italian"
dYZ3_AJWlrwWmv6QHuqkyQ,Hungry Howie's Pizza & Subs,27307 State Road 54,Wesley Chapel,28.239747,-82.36434,2.5,15,"Pizza, Restaurants, Sandwiches, Chicken Wings, Italian"
zhumoR2FUsJdhGR03yrb5g,Pasta di Guy,4839 Bruce B Downs Blvd,Wesley Chapel,28.2271064,-82.353064,4.0,31,"Caterers, Food Trucks, Italian, Salad, Desserts, Food, Pasta Shops, Pizza, Specialty Food, Event Planning & Services, Restaurants"
zRe4EFpKyWP7h6ZmZnxKLw,Mike's Pizza & Pub,14477 Walsingham Rd,Largo,27.8805208,-82.8384657,3.5,161,"Italian, Bars, Restaurants, Pizza, Pubs, Nightlife"
oA6nXT8AUT3Yqn6b0Buc-g,Little Caesars,6960 Park Blvd N,Pinellas Park,27.8387013,-82.734809,2.0,9,"Restaurants, Pizza"
3Vax2SswY9_5KSZoCJLyIA,Taco Bell,7329 W Waters Ave,Tampa,28.025578,-82.561893,2.0,33,"Restaurants, Tacos, Mexican, Tex-Mex, Breakfast & Brunch, Fast Food"
8xeP-hY-mIBYufHVeMvokA,Queen's Pizza & Restaurant,40949 US Hwy 19 N,Tarpon Springs,28.144277,-82.739591,3.0,84,"Food, Food Delivery Services, Italian, Restaurants, Pizza"
whl5QPMuSaV5zkG2NYH-YQ,Captain's Pizza,483 Mandalay Ave,Clearwater,27.9814984,-82.8267403,2.5,6,"Restaurants, Pizza"
uyxknGASs_8Ni2IevWSFZg,Hungry Howie's Pizza & Subs,1302 S 78th St,Tampa,27.9365152,-82.3682217,2.5,14,"Italian, Pizza, Chicken Wings, Sandwiches, Restaurants"
cP1jB_FXJNIMmKeRgy4Pxw,Little Caesars,2099 Collier Pkwy,Land O' Lakes,28.187794,-82.440773,2.0,22,"Pizza, Restaurants"
XSuO2E30ArnrjH9jquaK5Q,CALI - Tampa Palms,17004 Palm Pointe Dr,Tampa,28.1181063869,-82.3819195892,4.0,585,"Gluten-Free, American (New), Mexican, Pizza, Breakfast & Brunch, Restaurants, Specialty Food, Vegetarian, Juice Bars & Smoothies, Food"
tLBDX1Lzx72x6rmzJBXzfQ,Pizza Hut,10619 Gibsonton Dr,Riverview,27.8565689139,-82.3278901,1.5,37,"Restaurants, Pizza, Chicken Wings, Italian, Fast Food"
LCRNYDu7Fgph8f0CnKDJgQ,Vetture's Pizzeria and Restaurant,36137 E Lake Rd,Palm Harbor,28.1011715,-82.6925762,3.5,97,"Pizza, Restaurants, Italian"
rdXWSuo0CVx5gYZOJMZdDw,Brooklyn Pizza,10785 Park Blvd,Seminole,27.841115,-82.788518,4.0,176,"American (Traditional), Restaurants, Pizza"
161EbdMNFMO1kBKKC8Y08A,Pizza Hut,"10694 N 56th St, Ste 7",Temple Terrace,28.0460606,-82.3942336,1.5,17,"Pizza, Chicken Wings, Restaurants, Italian, Fast Food"
DZj98YnVGUp4a_dM-66DEg,Rosati's Pizza,"3730 Tampa Rd, Ste 6",Oldsmar,28.0433439,-82.6795245,3.5,111,"Pizza, Sandwiches, Salad, Italian, Restaurants, Chicken Wings"
B4L-bwwpsiScISM3_DieBA,Buona Ristorante,4705 Gulf Blvd,St Pete Beach,27.722249,-82.7392855,4.0,341,"Restaurants, Bars, Italian, Nightlife, Pizza, Wine Bars"
5P7V2gz03Pz_XOLoP5rliA,NAPOLI PIZZA,12647 North 56th St,TEMPLE TERR,28.0612356,-82.3927929,4.5,10,"Food, Restaurants, Pizza"
VOMtQ-Q1oRECYrLL_4IOpQ,Marco's Pizza,11438 US Hwy 301 S,Riverview,27.834331322,-82.3267747988,3.0,25,"Restaurants, Pizza, Sandwiches, Chicken Wings, Salad"
asIDIiM6lhuvUoXatQX3Jw,Papa John's Pizza,5170 66Th Street North,St. Petersburg,27.8188047,-82.7288662,3.5,9,"Pizza, Restaurants"
pvz29eujnzU4mkXnQ9czmQ,Hungry Howie's Pizza & Subs,15359 Amberly Dr,Tampa,28.087594,-82.403621,2.5,17,"Pizza, Italian, Restaurants, Chicken Wings, Sandwiches"
t2VUJzydog1DPBxlEcfQ-Q,Palaus Restaurant,2301 N Armenia Ave,Tampa,27.9617942,-82.4847411,4.5,13,"Restaurants, Cuban, Spanish, Pizza, Latin American"
tU_QvhDRS9bLZN9gudk1bw,Jet's Pizza,13429 Fishhawk Blvd,Riverview,27.853128583,-82.2677566024,3.5,47,"Salad, Pizza, Food Delivery Services, Food, Restaurants, Italian, Sandwiches"
nLyyTrxpEOdmNl9P95zXGA,Anthony's Coal Fired Pizza,13020 N Dale Mabry Hwy,Tampa,28.0644388,-82.5059409,4.0,248,"Pizza, Restaurants"
k7JQ1cGx0egfbnxKxqrA7g,Hungry Howie's Pizza & Subs,5570 4th St N,St. Petersburg,27.8229943,-82.639085,3.5,20,"Chicken Wings, Restaurants, Sandwiches, Italian, Pizza"
egL9ZGqhQUD80pfo3MCDYQ,Sauced,1250 Seminole Blvd,Largo,27.904478,-82.787745,3.0,23,"Cocktail Bars, American (Traditional), American (New), Sports Bars, Pizza, Bars, Restaurants, Nightlife"
WiOKWMtWEsSR65rka6I0Rg,Matolis Pizza and Subs,3211 Shoal Line Blvd,Hernando Bch,28.4785645,-82.6506651,4.0,16,"Pizza, Restaurants"
YhpUIN4ByTEMdFbWJvIB9A,Bavaro's Pizza Napoletana & Pastaria,514 N Franklin St,Tampa,27.9489015,-82.4588166,4.0,495,"Italian, Restaurants, Pizza"
hQEiHNZWpqCsbQ0sKCodSg,Westshore Pizza,3742 W Lambright St,Tampa,28.0065675,-82.5035793,2.5,43,"Pizza, Restaurants"
b76NK6MvSTgqIOAKnV6qiw,Dino's Sub and Pizza,2526 US Hwy 19,Holiday,28.1955956,-82.7397734,3.5,55,"Sandwiches, Restaurants, Specialty Food, Pizza, Food, Fast Food"
GebJOKA5asnFX6LtWh-RNA,The Pizza Joint,6723 49th St N,Pinellas Park,27.8331875,-82.6996186,3.5,50,"Italian, Cheesesteaks, Restaurants, Pizza"
cjCD0CI_tWFKL5v3BbHlEw,Marco's Pizza,27616 Wesley Chapel Blvd,Wesley Chapel,28.2371180298,-82.3600008356,2.5,30,"Pizza, Restaurants"
ehWn19msSrigN7-57FyFOQ,Cesarina's Italian Deli,2575 E Bay Dr,Largo,27.9161159,-82.7604608,5.0,25,"Restaurants, Sandwiches, Pizza, Delis"
CjU3XOHTVh08oH9j7Kyz_Q,Beach Pizza,10500 Ulmerton Rd,Largo,27.8911727823,-82.7837480414,3.0,67,"Pizza, Restaurants"
pM97VC3MB7CSoZLIhcUJeQ,Pitza Pizza,"5373 Ehrlich Rd Suite, Ste 203",Tampa,28.0840502,-82.543722,4.5,51,"Restaurants, Pizza"
G7NoESFUK571kBSlr-1AFA,Rise Pies,2223 N Westshore Blvd,Tampa,27.9646224098,-82.5204291567,4.0,95,"Restaurants, Pizza"
E8nWQzdlhHshi3aAo8vn0g,Pizzitalia's New York Pizzeria,6742 Memorial Hwy,Town 'N' Country,27.9957572,-82.581145,4.5,52,"Pizza, Restaurants, Italian"
vr7n8PPm-62mJyQm_dEpOw,Palm Riverside Pizzeria & Grill,6202 Palm River Rd,Tampa,27.9422657,-82.385194,4.0,19,"Pizza, Restaurants, American (Traditional)"
E1R5kDIN-ij1--MAD2qmHA,Taso Italiano,4016 Little Rd,New Port Richey,28.2188157,-82.6658521,3.5,118,"Seafood, Restaurants, Cocktail Bars, Beer, Wine & Spirits, Pizza, Greek, Food, Bars, Italian, Nightlife"
-Khy_h5lLuhzCts3c318_g,Pizza Chef,3438 US Hwy 19,Holiday,28.209563,-82.737924,4.5,32,"Restaurants, Pizza"
4XoibI-5xK3uI7x40_X5BA,Billy Bricks - Clearwater,1100 Cleveland St,Clearwater,27.965739816,-82.7911678439,3.5,10,"Pizza, Sandwiches, Restaurants, Italian"
31OSsVigFSQikHDwlY_bxA,Joe's New York Style Pizzeria & Restaurant,2745 E Bay Dr,Largo,27.9164053583,-82.7584963998,3.5,79,"Restaurants, Chicken Wings, Pizza, Italian"
XQtlyrBqd7PPL9muY-pZew,Village Pizza,4070 Deltona Blvd,Spring Hill,28.4869153,-82.5726859,3.5,50,"Restaurants, Food, Italian, Food Delivery Services, Pizza"
FETeDc9sbYsPmHxT0qSVIg,Rick's Italiano Meats & N.Y. Style Pizza,905 Klosterman Rd,Tarpon Springs,28.1231352702,-82.7411605789,3.5,83,"Pizza, Restaurants, Italian"
67UYLSp-NaSSFDS820oEfQ,Five Star Pizza,1110 S Myrtle Ave,Clearwater,27.9539995525,-82.7961322969,4.5,20,"Restaurants, Pizza"
yur0dXEw7KaUQC-XV1Ub5w,Julian's Little Italy,916-A Patricia Ave,Dunedin,28.016453,-82.776384,4.0,118,"Italian, Pizza, Restaurants"
UPCnxTVL2KgYNh5RFodi0g,Domino's Pizza,9845 State Road 52,Hudson,28.3309227,-82.651699,3.5,14,"Restaurants, Sandwiches, Italian, Chicken Wings, Pizza"
if114ccwWgozVJeo2aqiEg,Matteo Trattoria & Pizzeria,2363 Central Ave,St. Petersburg,27.771369516100002,-82.665596,4.0,28,"Restaurants, Pizza, Italian"
Njviaf4vSFDkFZMHzCuyLA,Cafe Classico Express,"3200 E Bay Dr, Ste L",Largo,27.917116,-82.753614,4.5,32,"Italian, Restaurants, Sandwiches, Pizza"
suj0xJ6GgpFGLEyiH_1unw,Country Pizza & Italian Grill,6205 US Hwy 19,New Port Richey,28.248682958,-82.7283498,3.5,45,"Italian, Restaurants, Pizza"
3TpSuWBTfoHyALIePVpNXw,Crabby's On The Pass,12754 Kingfish Dr,Treasure Island,27.782413,-82.781687,4.0,86,"Seafood, Restaurants, American (Traditional), Pizza, Breakfast & Brunch"
LctFXe5Sg6_Ao_OzYXod0Q,Vinny's pizza,312 West Bay Dr,Largo,27.9169223,-82.7915662,4.0,65,"Restaurants, Pizza"
Jv4af70Tbc_R_GqvkumqaQ,Pizza Suprema,1905 Collier Pkwy,Lutz,28.184588427,-82.4386419398,4.0,111,"Pizza, Restaurants"
KpdqwE6hnFGuXAYDmAWURQ,Gigi's Italian Restaurant,105 Treasure Isle Cswy,Treasure Island,27.769095,-82.76863,3.5,111,"Restaurants, Italian, Pizza"
21Xvkrousd7BMUeAMp6M5A,Bloomingdale Pizza,4334 Bell Shoals Rd,Valrico,27.8746087,-82.2687803,3.5,87,"Italian, Restaurants, Chicken Wings, Pizza"
UoDicg0wO3Q1JPUymA-91w,Johnny Brusco's New York Style Pizza,54,Trinity,28.19179,-82.6364475,3.5,113,"Pizza, Sandwiches, Restaurants, Italian"
QZO2f6g2hEB8ElXgBXSDXA,Rizzotto's Pizzeria,11334 Seminole Blvd,Largo,27.8756484,-82.7873457,4.5,75,"Pizza, Italian, Restaurants, Sandwiches"
eHcaicXwRk58wUvsmlm_dg,Taco Bell,5225 East Bay Drive,Clearwater,27.9157794598,-82.7325006509,2.0,24,"Restaurants, Tex-Mex, Mexican, Tacos, Breakfast & Brunch, Fast Food"
Rt4KE1qP7czqcgnqLRspDg,Taco Bell,903 Pasadena Avenue South,South Pasadena,27.76153,-82.73537,1.5,29,"Restaurants, Tacos, Mexican, Fast Food, Breakfast & Brunch, Tex-Mex"
isRg8RrE1iIv1ks27A1FuA,Wood Fired Pizza Wine Bar,2822 E Bearss Ave,Tampa,28.0810030241,-82.4276801889,4.0,329,"Nightlife, Food, Restaurants, Wine Bars, Bars, Salad, Italian, Desserts, Pizza"
_LOzXlo5UImPz3lm1UBY_Q,Hungry Howie's Pizza & Subs,2109-D Main St,Dunedin,28.019001,-82.7501746,3.0,5,"Restaurants, Pizza, Italian, Chicken Wings, Sandwiches"
SMcCozP4wjNJ8hs7ZW5tnw,Taco Bell,11007 North Dale Mabry,Tampa,28.051555,-82.504049,3.0,25,"Restaurants, Tex-Mex, Breakfast & Brunch, Mexican, Fast Food, Tacos"
y-B-ukhP-i4D6ZGwTl2jRg,Taco Bell,3803 West Minnehaha Street,Tampa,28.0091778277,-82.5045524518,2.0,21,"Tex-Mex, Restaurants, Breakfast & Brunch, Fast Food, Mexican, Tacos"
cW9gyMk0JIBc7ijJcUv5dw,Westshore Pizza,9388 Oakhurst Rd,Seminole,27.8575420332,-82.8309247286,2.0,16,"Chicken Wings, Sandwiches, Cheesesteaks, Restaurants, Pizza"
BxOCE5Wc0GnUAi2HnxkFxg,Hungry Howie's Pizza & Subs,"6989 Seminole Blvd, Ste 6",Seminole,27.835464299999998,-82.7866602,3.0,13,"Italian, Restaurants, Chicken Wings, Pizza, Sandwiches"
Jg86-wzSgW_CyoKCSDxh4A,Brooklyn Best Pizza,4954 Moog Rd,Holiday,28.209539,-82.732028,4.0,50,"Pizza, Restaurants, Food, Sandwiches, Desserts, Chicken Wings"
1BCwcqr72fBcwPCWVQC1ag,Papa John's Pizza,"17631 Bruce B Downs Boulevard, Suite C",Tampa,28.1302642,-82.3649817,4.0,12,"Restaurants, Pizza"
jE4hqW7Sua-csZVS8Orx0g,Hungry Howie's Pizza & Subs,1884 Drew St,Clearwater,27.9682913,-82.7593862,2.5,22,"Restaurants, Sandwiches, Pizza, Chicken Wings, Italian"
hezQG50YXqdgxkhl2R9OuQ,Taco Bell,7620 West Hillsborough Avenue,Tampa,27.9964,-82.5654,1.5,30,"Fast Food, Restaurants, Breakfast & Brunch, Tacos, Tex-Mex, Mexican"
TaWCKl6hVCwm2ksdRBIJSQ,Cicis,1991 W Lumsden Rd,Brandon,27.9215043209,-82.3164796829,2.5,28,"Restaurants, Pizza, American (Traditional)"
s2eyoTuJrcP7I_XyjdhUHQ,Bros Pizzeria,547 S Fort Harrison Ave,Clearwater,27.9598298744,-82.7997673332,4.0,172,"Pizza, Restaurants, Italian"
iI6S-dv31iV2I16UuXTnPA,Rudy's Sports Bar,11100 66th St,Largo,27.8741223,-82.73051,3.5,30,"Restaurants, Pizza, Nightlife, Sports Bars, Bars, American (Traditional)"
esBGrrmuZzSiECyRBoKvvA,Colony Grill - St. Petersburg,670 Central Ave,St. Petersburg,27.7708718,-82.643069,4.5,38,"Bars, Beer Bar, Nightlife, Wine Bars, Pizza, Restaurants"
